show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,added_year,added_month,genres,countries,Movie,TV Show
80096585,holidays,"anthony scott burns, nicholas mccarthy, adam egypt mortimer, gary shore, kevin smith, sarah adina smith, scott stewart, kevin kolsch, dennis widmyer","madeleine coghlan, savannah kennick, ruth bradley, ava acres, sophie traub, jocelin donahue, harley morenstein, harley quinn smith, ashley greene, olivia roush, seth green, clare grant, lorenza izzo, andrew bowen",united states,2016-07-15,2016,nr,106 min,"comedies, horror movies","eight gleefully grim short tales set on halloween, mother's day, st. patrick's day and other holidays comprise this chilling horror anthology.",2016.0,July,"['comedies', 'horror movies']",['united states'],True,False
80106928,lusers,ticoy rodriguez,"carlos alcántara, pablo granados, felipe izquierdo, gaby espino, cristián de la fuente, marcela guerty, claudio torres","argentina, chile, peru",2016-07-15,2015,nr,100 min,"comedies, international movies, sports movies",three men from different nations must find their way out of the amazon jungle – on foot – when they get lost on the way to brazil's world cup final.,2016.0,July,"['comedies', 'international movies', 'sports movies']","['argentina', 'chile', 'peru']",True,False
80064459,rebirth,karl mueller,"fran kranz, adam goldberg, nicky whelan, luis gerardo méndez, harry hamlin, pat healy, kat foster, andrew j. west, eric ladin, steve agee",united states,2016-07-15,2016,tv-ma,101 min,"dramas, thrillers","long-lost buddy zack gets suburban dad kyle on a bus to a rebirth seminar, sending him down a rabbit hole of psychodrama, seduction and violence.",2016.0,July,"['dramas', 'thrillers']",['united states'],True,False
80102204,tony robbins: i am not your guru,joe berlinger,tony robbins,united states,2016-07-15,2016,tv-ma,117 min,documentaries,tony robbins' clients swear by his unorthodox life coaching methods. a revealing film goes behind the curtain at his annual mega-event.,2016.0,July,['documentaries'],['united states'],True,False
80097221,gridlocked,allan ungar,"dominic purcell, cody hackman, stephen lang, trish stratus, danny glover, vinnie jones, saul rubinek, richard gunn, steve byers, james a. woods",canada,2016-07-14,2015,r,114 min,action & adventure,"an embittered cop is tasked with baby-sitting a spoiled actor, but the two must learn to fight together when they run afoul of a group of mercenaries.",2016.0,July,['action & adventure'],['canada'],True,False
80103331,magi: adventure of sinbad,no director listed,"daisuke ono, tomokazu sugita, takahiro sakurai, keiji fujiwara, akira ishida, katsuyuki konishi, yoko hikasa, ai kayano, takehito koyasu, hiroki touchi",japan,2016-07-14,2016,tv-14,1 season,"anime series, international tv shows",the magi who became high king of the seven seas started as a boy determined to make the world a better place. he begins with a dangerous dungeon.,2016.0,July,"['anime series', 'international tv shows']",['japan'],False,True
80106989,summer of '92,kasper barfoed,"ulrich thomsen, henning jensen, mikkel boe følsgaard, cyron melville, esben smed jensen, gustav dyekjaer giese, jon lange, allan hyde, johannes lassen, morten vang simonsen","denmark, united kingdom",2016-07-10,2015,nr,94 min,"dramas, international movies, sports movies","when a quirk of fate kicks the danish national soccer team into the european championship final, the coach must whip his unprepared squad into shape.",2016.0,July,"['dramas', 'international movies', 'sports movies']","['denmark', 'united kingdom']",True,False
80048977,the invitation,karyn kusama,"logan marshall-green, emayatzy corinealdi, aiden lovekamp, michelle krusiec, mike doyle, jordi vilasuso, jay larson, marieh delfino, tammy blanchard, michiel huisman, lindsay burdge, john carroll lynch",united states,2016-07-08,2015,nr,100 min,"horror movies, independent movies, thrillers","a man accepts an invitation to a dinner party hosted by his ex-wife, an unsettling affair that reopens old wounds and creates new tensions.",2016.0,July,"['horror movies', 'independent movies', 'thrillers']",['united states'],True,False
80104622,nsu german history x,no director listed,"anna maria mühe, albrecht schuch, sebastian urzendowsky, almila bagriacik, tom schilling, andré hennicke, florian lukas, liv lisa fries, sylvester groth, florian stetter, nina gummich, jonas leonhardi, ben münchow, maximilian jaenisch",germany,2016-07-07,2016,tv-ma,1 season,"crime tv shows, international tv shows, tv dramas","after german reunification, the neo-nazi national socialist underground begins a killing spree while cops fight an uphill battle to catch them.",2016.0,July,"['crime tv shows', 'international tv shows', 'tv dramas']",['germany'],False,True
80097355,brahman naman,qaushiq mukherjee,"shashank arora, tanmay dhanania, chaitanya varad, vaishwath shankar, sindhu sreenivasa murthy, sid mallya, denzil smith","india, united kingdom",2016-07-06,2016,tv-ma,96 min,"comedies, independent movies, international movies",this homage to 1980s teen sex comedies follows a college quiz bowl champion who knows almost everything – except how to talk to women.,2016.0,July,"['comedies', 'independent movies', 'international movies']","['india', 'united kingdom']",True,False
80103318,kuromukuro,tensai okamura,"yohei azakami, m・a・o, reina ueda, asami seto, kaito ishikawa, yusuke kobayashi, shunsuke takeuchi, manami sugihira, momo asakura, kanako tojo, ryohei kimura, hikaru ueda, taiten kusunoki",japan,,2016,tv-14,2 seasons,"anime series, international tv shows","when mecha attack a research center, its students, pilots, and researchers must fight back with the help of mysterious artifacts and a young samurai.",,,"['anime series', 'international tv shows']",['japan'],False,True
80022632,between,no director listed,"jennette mccurdy, jesse carere, ryan allen, justin kelly, kyle mac, jack murray, brooke palsson, jim watson, wesley morgan, krystal hope nausbaum, shailene garnett, canute gomes, sarah podemski, shailyn pierre-dixon, jesse bostick, steven grayhm, percy hynes white, mercedes morris, samantha munro",canada,,2016,tv-14,2 seasons,"international tv shows, tv dramas, tv mysteries","after a mysterious disease kills every resident over 22 years old, survivors of a town must fend for themselves when the government quarantines them.",,,"['international tv shows', 'tv dramas', 'tv mysteries']",['canada'],False,True
80104950,deep,no director listed,"patrick ridremont, olivier chantreau, pénélope leveque, emmanuelle meyssignac, salem kali, yann sundberg, victor viel, victor pontecorvo, pierre benoist, swann arlaud, phénix brossard, eriq ebouaney, tony harrisson",france,2016-07-01,2016,tv-ma,1 season,"crime tv shows, international tv shows, tv dramas","as he grapples with a life-threatening illness, a police investigator tracks the explosion of a new synthetic drug on the streets of paris.",2016.0,July,"['crime tv shows', 'international tv shows', 'tv dramas']",['france'],False,True
80114498,exit afghanistan,"anders sømme hammer, marius arnesen, klaus erik okstad, olav njaastad",no cast listed,norway,2016-07-01,2013,tv-ma,58 min,"documentaries, international movies","featuring interviews with participants on all sides, this documentary questions norway and the west's protracted military involvement in afghanistan.",2016.0,July,"['documentaries', 'international movies']",['norway'],True,False
80036981,happyish,no director listed,"steve coogan, kathryn hahn, sawyer shipman, bradley whitford",united states,2016-07-01,2015,tv-ma,1 season,"tv comedies, tv dramas","a middle-aged adman is shaken up by his new boss, a 25-year-old who advises him to ""rebrand"" himself. is it possible, or is this as good as he'll get?",2016.0,July,"['tv comedies', 'tv dramas']",['united states'],False,True
80106979,jim jefferies: freedumb,ryan polito,jim jefferies,united states,2016-07-01,2016,tv-ma,87 min,stand-up comedy,"returning for a second netflix comedy special, jim jefferies unleashes his famously ferocious black humor to a packed house in nashville, tennessee.",2016.0,July,['stand-up comedy'],['united states'],True,False
80053140,king jack,felix thompson,"charlie plummer, cory nichols, christian madsen, danny flaherty, erin davie, chloe levine",united states,2016-07-01,2015,nr,81 min,"dramas, independent movies","already coping with a bully, a mercurial older brother and summer school, 15-year-old jack is saddled with his young cousin for an eventful weekend.",2016.0,July,"['dramas', 'independent movies']",['united states'],True,False
80065182,limitless,no director listed,"jake mcdorman, jennifer carpenter, hill harper, mary elizabeth mastrantonio, ron rifkin, blair brown, bradley cooper",united states,2016-07-01,2016,tv-14,1 season,"crime tv shows, tv dramas, tv sci-fi & fantasy",a failed musician unleashes his brain's full powers with a new drug and is hired to solve the fbi's hardest cases in this show based on the 2011 film.,2016.0,July,"['crime tv shows', 'tv dramas', 'tv sci-fi & fantasy']",['united states'],False,True
70305883,marco polo,no director listed,"lorenzo richelmy, benedict wong, chin han, joan chen, michelle yeoh, rick yune, claudia kim, remy hii, zhu zhu, tom wu, mahesh jadu, olivia cheng, uli latukefu, pierfrancesco favino, jacqueline chan, leonard wu, gabriel byrne",united states,,2016,tv-ma,2 seasons,"tv action & adventure, tv dramas","set in a world of greed, betrayal, sexual intrigue and rivalry, “marco polo” is based on the famed explorer’s adventures in kublai khan’s court.",,,"['tv action & adventure', 'tv dramas']",['united states'],False,True
70251160,operation proposal,no director listed,"seung-ho yoo, eun-bin park, kyung-pyo go, ye-won kim, hyun jin lee, jin-joo park",south korea,2016-07-01,2012,tv-pg,1 season,"international tv shows, korean tv shows, romantic tv shows","on yi-seul's wedding day, her friend baek-ho wishes he could turn back time to tell her he loves her. soon he gets a chance to change everything.",2016.0,July,"['international tv shows', 'korean tv shows', 'romantic tv shows']",['south korea'],False,True
80105672,road to yesterday,ishaya bako,"genevieve nnaji, oris erhuero, majid michel",nigeria,2016-07-01,2015,nr,96 min,"dramas, international movies","their marriage failing, victoria and izu try to reconnect during a road trip. but bringing long-repressed secrets to light threatens yet more discord.",2016.0,July,"['dramas', 'international movies']",['nigeria'],True,False
80114700,stealing history,"ola flyum, david hebditch",nicolas hope,united states,2016-07-01,2006,tv-pg,52 min,"documentaries, international movies","journalists expose how smugglers, dealers, collectors and scholars promote plunder of ancient artifacts from war-torn iraq, afghanistan and pakistan.",2016.0,July,"['documentaries', 'international movies']",['united states'],True,False
